loan_amount,value_per_installment,acc_amount,payment_term,capitalized_interest,value_future,months
2826.0,1413.0,2859.912,420.0,33.912,2859.912,1.0
1380.0,690.0,1562.16,720.0,182.16,1562.16,11.0
1717.0,1717.0,1799.416,510.0,82.416,1799.4160000000002,4.0
927.0,463.5,1038.24,300.0,111.24000000000001,1038.24,10.0
4478.0,1119.5,4692.944,870.0,214.94400000000002,4692.944,4.0
3468.0,1156.0,3509.616,775.0,41.616,3509.616,1.0
8256.0,2064.0,8751.36,900.0,495.36,8751.36,5.0
5351.0,1337.75,5800.484,589.0,449.48400000000004,5800.484,7.0
250.0,125.0,262.0,120.0,12.0,262.0,4.0
6531.0,1632.75,7393.092,720.0,862.092,7393.092000000001,11.0
2398.0,1199.0,2656.984,651.0,258.984,2656.9840000000004,9.0
3074.0,768.5,3332.216,960.0,258.216,3332.2160000000003,7.0
6809.0,1702.25,7217.54,899.0,408.53999999999996,7217.54,5.0
426.0,213.0,446.448,124.0,20.448,446.44800000000004,4.0
3170.0,1056.6666666666667,3512.36,651.0,342.36,3512.36,9.0
4776.0,955.2,5005.248,868.0,229.24800000000002,5005.2480000000005,4.0
2538.0,846.0,2568.456,420.0,30.456,2568.456,1.0
7227.0,1806.75,8007.516,1023.0,780.5160000000001,8007.5160000000005,9.0
250.0,125.0,271.0,217.0,21.0,271.0,7.0
4067.0,1355.6666666666667,4115.804,420.0,48.804,4115.804,1.0
2533.0,1266.5,2654.584,510.0,121.584,2654.5840000000003,4.0
7422.0,1855.5,8045.448,1320.0,623.4480000000001,8045.448,7.0
2593.0,648.25,2841.928,992.0,248.928,2841.9280000000003,8.0
7023.0,1404.6,7528.656,1302.0,505.65599999999995,7528.656000000001,6.0
4800.0,1600.0,5203.2,960.0,403.2,5203.200000000001,7.0
4989.0,1247.25,5048.868,1147.0,59.868,5048.868,1.0
5572.0,1114.4,6240.64,1050.0,668.6400000000001,6240.64,10.0
435.0,217.5,487.2,310.0,52.199999999999996,487.20000000000005,10.0
1659.0,553.0,1718.724,480.0,59.724000000000004,1718.7240000000002,3.0
1249.0,416.3333333333333,1398.88,300.0,149.88,1398.88,10.0
7282.0,1820.5,7631.536,496.0,349.536,7631.536,4.0
2202.0,1101.0,2519.0879999999997,360.0,317.08799999999997,2519.088,12.0
711.0,237.0,728.064,434.0,17.064,728.064,2.0
250.0,125.0,265.0,899.0,15.0,265.0,5.0
1917.0,958.5,1917.0,744.0,0.0,1917.0,0.0
250.0,250.0,286.0,360.0,36.0,286.00000000000006,12.0
5465.0,1366.25,6120.8,682.0,655.8,6120.8,10.0
1074.0,358.0,1086.888,420.0,12.888,1086.888,1.0
1139.0,379.6666666666667,1289.348,341.0,150.348,1289.3480000000002,11.0
1564.0,1564.0,1676.608,558.0,112.608,1676.6080000000002,6.0
1823.0,607.6666666666666,1888.628,837.0,65.628,1888.6280000000002,3.0
3389.0,1694.5,3389.0,372.0,0.0,3389.0,0.0
6052.0,2017.3333333333333,6124.624,780.0,72.624,6124.624,1.0
4036.0,1009.0,4229.728,496.0,193.728,4229.728,4.0
604.0,604.0,632.992,120.0,28.992,632.9920000000001,4.0
2154.0,1077.0,2283.24,527.0,129.24,2283.2400000000002,5.0
1820.0,455.0,1907.36,496.0,87.36,1907.3600000000001,4.0
1085.0,542.5,1085.0,390.0,0.0,1085.0,0.0
250.0,125.0,250.0,372.0,0.0,250.0,0.0
6591.0,1318.2,6828.276,1200.0,237.276,6828.276,3.0
6084.0,1216.8,6157.008,780.0,73.008,6157.008,1.0
6572.0,2190.6666666666665,7360.64,690.0,788.6400000000001,7360.64,10.0
632.0,632.0,662.336,124.0,30.336000000000002,662.336,4.0
5588.0,1397.0,6325.616,1085.0,737.616,6325.616000000001,11.0
6013.0,1503.25,6662.404,651.0,649.404,6662.404,9.0
6156.0,1539.0,6673.104,961.0,517.104,6673.104,7.0
936.0,468.0,980.928,124.0,44.928000000000004,980.928,4.0
5887.0,1471.75,6240.22,1271.0,353.22,6240.22,5.0
1525.0,762.5,1726.3,330.0,201.3,1726.3000000000002,11.0
937.0,468.5,937.0,390.0,0.0,937.0,0.0
250.0,250.0,262.0,496.0,12.0,262.0,4.0
2507.0,2507.0,2747.672,240.0,240.672,2747.672,8.0
7074.0,1768.5,7413.552,870.0,339.552,7413.552000000001,4.0
6479.0,2159.6666666666665,6712.244,837.0,233.24400000000003,6712.244000000001,3.0
5193.0,1298.25,5504.58,900.0,311.58000000000004,5504.58,5.0
3324.0,831.0,3324.0,1116.0,0.0,3324.0,0.0
2881.0,1440.5,3226.7200000000003,690.0,345.72,3226.7200000000003,10.0
8607.0,1721.4,8813.568,1178.0,206.568,8813.568,2.0
7351.0,1837.75,7880.272,930.0,529.272,7880.272000000001,6.0
435.0,217.5,455.88,120.0,20.88,455.88,4.0
5600.0,1400.0,5600.0,744.0,0.0,5600.0,0.0
250.0,125.0,265.0,527.0,15.0,265.0,5.0
2236.0,745.3333333333334,2396.992,558.0,160.99200000000002,2396.992,6.0
4883.0,1627.6666666666667,4883.0,1116.0,0.0,4883.0,0.0
250.0,250.0,256.0,806.0,6.0,256.0,2.0
2276.0,1138.0,2467.184,600.0,191.184,2467.184,7.0
7555.0,1888.75,7736.32,806.0,181.32,7736.32,2.0
1052.0,350.6666666666667,1102.496,124.0,50.496,1102.496,4.0
4660.0,1553.3333333333333,5163.28,651.0,503.28000000000003,5163.280000000001,9.0
250.0,83.33333333333333,256.0,434.0,6.0,256.0,2.0
3293.0,1097.6666666666667,3609.128,240.0,316.128,3609.128,8.0
5606.0,1401.5,6144.176,992.0,538.176,6144.176,8.0
7361.0,1840.25,7979.3240000000005,961.0,618.3240000000001,7979.3240000000005,7.0
2074.0,1037.0,2148.664,840.0,74.664,2148.664,3.0
3106.0,1035.3333333333333,3404.176,240.0,298.176,3404.1760000000004,8.0
1179.0,589.5,1278.036,600.0,99.036,1278.036,7.0
4224.0,1408.0,4528.128,558.0,304.12800000000004,4528.128000000001,6.0
5358.0,1786.0,5358.0,750.0,0.0,5358.0,0.0
2697.0,899.0,2794.092,465.0,97.09199999999998,2794.092,3.0
5301.0,1767.0,5491.836,837.0,190.836,5491.836,3.0
1289.0,429.6666666666667,1350.872,124.0,61.872,1350.872,4.0
1943.0,971.5,1989.632,434.0,46.632,1989.632,2.0
2430.0,1215.0,2721.6,310.0,291.6,2721.6000000000004,10.0
250.0,83.33333333333333,259.0,465.0,9.0,259.0,3.0
1738.0,869.0,1738.0,390.0,0.0,1738.0,0.0
2454.0,1227.0,2777.928,330.0,323.928,2777.9280000000003,11.0
1598.0,532.6666666666666,1693.88,540.0,95.88000000000001,1693.88,5.0
3796.0,1265.3333333333333,4342.624,360.0,546.624,4342.624000000001,12.0
2971.0,990.3333333333334,3256.216,248.0,285.216,3256.2160000000003,8.0
4311.0,2155.5,4311.0,744.0,0.0,4311.0,0.0
1901.0,950.5,2060.684,600.0,159.684,2060.684,7.0
3263.0,815.75,3693.716,713.0,430.716,3693.7160000000003,11.0
3016.0,3016.0,3160.768,510.0,144.768,3160.768,4.0
4019.0,1339.6666666666667,4019.0,750.0,0.0,4019.0,0.0
250.0,125.0,265.0,900.0,15.0,265.0,5.0
5556.0,1111.2,5622.672,780.0,66.672,5622.6720000000005,1.0
4729.0,1182.25,5182.984,990.0,453.98400000000004,5182.984,8.0
7908.0,2636.0,8477.376,930.0,569.376,8477.376,6.0
1820.0,910.0,1994.72,990.0,174.72,1994.7200000000003,8.0
1809.0,904.5,1917.54,899.0,108.54,1917.5400000000002,5.0
250.0,125.0,274.0,248.0,24.0,274.0,8.0
4206.0,4206.0,4407.888,124.0,201.888,4407.888,4.0
1212.0,404.0,1270.176,496.0,58.176,1270.1760000000002,4.0
5656.0,1414.0,5995.36,540.0,339.36,5995.360000000001,5.0
5241.0,2620.5,5618.352,930.0,377.35200000000003,5618.352000000001,6.0
5990.0,1996.6666666666667,6277.52,496.0,287.52,6277.52,4.0
2119.0,706.3333333333334,2246.14,527.0,127.14,2246.1400000000003,5.0
2420.0,1210.0,2536.16,510.0,116.16,2536.1600000000003,4.0
3090.0,1030.0,3164.16,450.0,74.16,3164.16,2.0
8650.0,1441.6666666666667,9688.0,1395.0,1038.0,9688.000000000002,10.0
4539.0,1134.75,4974.744,990.0,435.744,4974.744000000001,8.0
6438.0,1609.5,7210.5599999999995,1050.0,772.56,7210.56,10.0
2067.0,689.0,2067.0,372.0,0.0,2067.0,0.0
1405.0,702.5,1472.44,124.0,67.44,1472.44,4.0
250.0,250.0,256.0,434.0,6.0,256.0,2.0
7611.0,1902.75,7702.332,1500.0,91.33200000000001,7702.332,1.0
2498.0,832.6666666666666,2737.808,630.0,239.808,2737.808,8.0
2490.0,830.0,2729.04,990.0,239.04,2729.0400000000004,8.0
2531.0,843.6666666666666,2591.744,434.0,60.744,2591.744,2.0
4209.0,1403.0,4562.5560000000005,961.0,353.55600000000004,4562.5560000000005,7.0
4152.0,2076.0,4152.0,372.0,0.0,4152.0,0.0
250.0,125.0,265.0,150.0,15.0,265.0,5.0
6683.0,2227.6666666666665,6683.0,750.0,0.0,6683.0,0.0
5848.0,1949.3333333333333,6269.0560000000005,570.0,421.05600000000004,6269.0560000000005,6.0
1645.0,822.5,1862.14,341.0,217.14000000000001,1862.14,11.0
6596.0,1649.0,6596.0,750.0,0.0,6596.0,0.0
4877.0,1219.25,5052.572,837.0,175.572,5052.572,3.0
965.0,482.5,1046.06,589.0,81.06,1046.0600000000002,7.0
6105.0,2035.0,6617.82,600.0,512.82,6617.820000000001,7.0
7192.0,2397.3333333333335,7364.608,806.0,172.608,7364.608,2.0
3861.0,1287.0,4046.328,124.0,185.328,4046.328,4.0
5857.0,1171.4,6559.84,682.0,702.84,6559.840000000001,10.0
1435.0,1435.0,1486.66,480.0,51.66,1486.66,3.0
5563.0,1854.3333333333333,5696.512,806.0,133.512,5696.512,2.0
2146.0,715.3333333333334,2352.016,620.0,206.016,2352.016,8.0
7443.0,1488.6,7978.896,930.0,535.896,7978.896000000001,6.0
3451.0,1150.3333333333333,3782.296,630.0,331.296,3782.2960000000003,8.0
1246.0,415.3333333333333,1335.712,570.0,89.712,1335.712,6.0
1664.0,554.6666666666666,1783.808,570.0,119.80799999999999,1783.808,6.0
7092.0,1773.0,7347.312,840.0,255.312,7347.312,3.0
4522.0,1507.3333333333333,5064.64,682.0,542.64,5064.64,10.0
2463.0,821.0,2551.668,837.0,88.668,2551.668,3.0
7248.0,1449.6,7421.952,1530.0,173.952,7421.952,2.0
4574.0,1143.5,5067.992,1023.0,493.99199999999996,5067.992,9.0
5235.0,1745.0,5863.2,1050.0,628.2,5863.200000000001,10.0
4594.0,1148.5,4924.768,930.0,330.76800000000003,4924.768,6.0
5108.0,1277.0,5353.184,496.0,245.184,5353.184,4.0
2358.0,786.0,2358.0,744.0,0.0,2358.0,0.0
5899.0,1474.75,6252.94,900.0,353.94,6252.9400000000005,5.0
8569.0,2142.25,8774.656,810.0,205.656,8774.656,2.0
6959.0,1739.75,7877.588,713.0,918.588,7877.588000000001,11.0
6158.0,1539.5,6305.792,806.0,147.792,6305.792,2.0
1939.0,646.3333333333334,2055.34,540.0,116.34,2055.34,5.0
2401.0,800.3333333333334,2516.248,124.0,115.248,2516.248,4.0
5092.0,1697.3333333333333,5214.208,806.0,122.208,5214.2080000000005,2.0
3503.0,1751.5,3923.36,310.0,420.36,3923.3600000000006,10.0
3729.0,1243.0,4086.984,630.0,357.984,4086.9840000000004,8.0
8516.0,2838.6666666666665,8924.768,868.0,408.76800000000003,8924.768,4.0
2577.0,859.0,2607.924,403.0,30.924,2607.924,1.0
3750.0,937.5,3840.0,810.0,90.0,3840.0,2.0
10540.0,2108.0,11551.84,1350.0,1011.84,11551.84,8.0
5299.0,1766.3333333333333,5426.176,806.0,127.176,5426.176,2.0
250.0,250.0,286.0,360.0,36.0,286.00000000000006,12.0
652.0,326.0,730.24,300.0,78.24,730.2400000000001,10.0
4274.0,1068.5,4376.576,806.0,102.57600000000001,4376.576,2.0
365.0,182.5,382.52,124.0,17.52,382.52000000000004,4.0
5876.0,1469.0,6510.608,660.0,634.608,6510.608,9.0
250.0,125.0,271.0,217.0,21.0,271.0,7.0
4524.0,1508.0,4741.152,868.0,217.15200000000002,4741.152,4.0
3453.0,1151.0,3701.616,930.0,248.61599999999999,3701.6160000000004,6.0
416.0,416.0,435.968,120.0,19.968,435.968,4.0
1800.0,600.0,1929.6,558.0,129.60000000000002,1929.6000000000001,6.0
705.0,235.0,764.22,589.0,59.220000000000006,764.22,7.0
4561.0,1520.3333333333333,4998.856,620.0,437.856,4998.856000000001,8.0
795.0,198.75,852.24,930.0,57.24000000000001,852.24,6.0
3691.0,1230.3333333333333,4133.92,1410.0,442.92,4133.92,10.0
4459.0,1114.75,4833.5560000000005,589.0,374.55600000000004,4833.5560000000005,7.0
3944.0,1972.0,4227.968,570.0,283.968,4227.968,6.0
3184.0,796.0,3489.6639999999998,992.0,305.664,3489.664,8.0
5981.0,1993.6666666666667,6698.72,1050.0,717.72,6698.72,10.0
988.0,494.0,1106.56,682.0,118.56,1106.5600000000002,10.0
3380.0,1126.6666666666667,3420.56,403.0,40.56,3420.56,1.0
1380.0,690.0,1429.68,465.0,49.67999999999999,1429.68,3.0
5025.0,1256.25,5386.8,930.0,361.8,5386.8,6.0
5728.0,1432.0,5865.472,806.0,137.472,5865.472,2.0
5742.0,1435.5,5810.904,775.0,68.904,5810.904,1.0
1512.0,756.0,1512.0,744.0,0.0,1512.0,0.0
5371.0,1342.75,5435.452,775.0,64.452,5435.452,1.0
10550.0,2110.0,10550.0,1110.0,0.0,10550.0,0.0
786.0,393.0,889.752,341.0,103.75200000000001,889.7520000000001,11.0
1233.0,411.0,1351.368,248.0,118.36800000000001,1351.3680000000002,8.0
4490.0,2245.0,4759.4,527.0,269.40000000000003,4759.400000000001,5.0
2969.0,1484.5,3111.512,124.0,142.512,3111.512,4.0
5368.0,1789.3333333333333,5754.496,570.0,386.496,5754.496,6.0
6949.0,1389.8,7449.328,1290.0,500.32800000000003,7449.328,6.0
250.0,250.0,262.0,120.0,12.0,262.0,4.0
4434.0,1478.0,4753.248,570.0,319.248,4753.2480000000005,6.0
5082.0,2541.0,5569.872,240.0,487.872,5569.872,8.0
1439.0,479.6666666666667,1439.0,372.0,0.0,1439.0,0.0
872.0,436.0,966.176,279.0,94.176,966.176,9.0
6433.0,1608.25,7282.156,1426.0,849.156,7282.156000000001,11.0
5520.0,1380.0,6182.4,1050.0,662.4,6182.400000000001,10.0
949.0,316.3333333333333,1074.268,720.0,125.268,1074.268,11.0
4231.0,1057.75,4738.72,1050.0,507.71999999999997,4738.72,10.0
742.0,742.0,777.616,496.0,35.616,777.616,4.0
6863.0,1372.6,7686.56,1054.0,823.5600000000001,7686.56,10.0
2440.0,813.3333333333334,2586.4,899.0,146.4,2586.4,5.0
250.0,83.33333333333333,271.0,600.0,21.0,271.0,7.0
429.0,429.0,470.18399999999997,248.0,41.184,470.184,8.0
7333.0,1833.25,7596.988,840.0,263.988,7596.988,3.0
2794.0,931.3333333333334,3196.3360000000002,360.0,402.336,3196.3360000000002,12.0
6610.0,1652.5,7165.24,961.0,555.24,7165.240000000001,7.0
1704.0,852.0,1888.032,270.0,184.032,1888.0320000000002,9.0
6890.0,2296.6666666666665,6972.68,775.0,82.68,6972.68,1.0
8785.0,2196.25,9417.52,570.0,632.52,9417.52,6.0
4416.0,1104.0,4416.0,744.0,0.0,4416.0,0.0
3315.0,1105.0,3593.46,600.0,278.46000000000004,3593.46,7.0
2649.0,2649.0,2966.88,310.0,317.88,2966.88,10.0
250.0,250.0,262.0,124.0,12.0,262.0,4.0
250.0,125.0,268.0,930.0,18.0,268.0,6.0
1821.0,910.5,1995.816,240.0,174.816,1995.8160000000003,8.0
1751.0,875.5,1793.024,806.0,42.024,1793.0240000000001,2.0
1530.0,510.0,1566.72,450.0,36.72,1566.72,2.0
250.0,125.0,262.0,120.0,12.0,262.0,4.0
5263.0,1315.75,5515.624,868.0,252.624,5515.624,4.0
1300.0,433.3333333333333,1456.0,310.0,156.0,1456.0000000000002,10.0
5060.0,1012.0,5060.0,1110.0,0.0,5060.0,0.0
5822.0,1455.5,6241.184,930.0,419.184,6241.184,6.0
6758.0,1351.6,7163.48,899.0,405.48,7163.4800000000005,5.0
7618.0,1904.5,8440.744,660.0,822.7439999999999,8440.744,9.0
6404.0,1280.8,6404.0,1110.0,0.0,6404.0,0.0
6421.0,1284.2,6883.312,1302.0,462.312,6883.312000000001,6.0
5204.0,1734.6666666666667,5703.584,990.0,499.584,5703.584000000001,8.0
3626.0,1813.0,3713.024,450.0,87.024,3713.024,2.0
4842.0,1614.0,4842.0,744.0,0.0,4842.0,0.0
844.0,422.0,965.5360000000001,360.0,121.536,965.5360000000001,12.0
2802.0,934.0,2936.496,120.0,134.496,2936.496,4.0
4245.0,1061.25,4245.0,1116.0,0.0,4245.0,0.0
2660.0,886.6666666666666,2883.44,589.0,223.44,2883.44,7.0
2749.0,1374.5,3012.904,630.0,263.904,3012.9040000000005,8.0
5313.0,1062.6,5631.78,1260.0,318.78,5631.780000000001,5.0
6036.0,2012.0,6615.456,990.0,579.456,6615.456,8.0
1498.0,374.5,1713.712,360.0,215.712,1713.7120000000002,12.0
1809.0,603.0,1830.708,420.0,21.708000000000002,1830.708,1.0
2951.0,1475.5,3305.12,690.0,354.12,3305.1200000000003,10.0
2544.0,636.0,2544.0,1110.0,0.0,2544.0,0.0
2808.0,936.0,2909.088,840.0,101.088,2909.088,3.0
6740.0,1685.0,6820.88,775.0,80.88,6820.88,1.0
250.0,250.0,277.0,279.0,27.0,277.0,9.0
5991.0,1997.0,5991.0,744.0,0.0,5991.0,0.0
3116.0,3116.0,3116.0,390.0,0.0,3116.0,0.0
4965.0,1241.25,5024.58,1140.0,59.58,5024.58,1.0
2478.0,1239.0,2596.944,120.0,118.944,2596.944,4.0
4646.0,2323.0,4813.256,465.0,167.256,4813.256,3.0
7862.0,2620.6666666666665,7862.0,1110.0,0.0,7862.0,0.0
6850.0,2283.3333333333335,7507.6,630.0,657.6,7507.6,8.0
3315.0,1105.0,3315.0,390.0,0.0,3315.0,0.0
2730.0,910.0,2861.04,496.0,131.04,2861.04,4.0
3091.0,772.75,3128.092,780.0,37.092,3128.092,1.0
6048.0,1512.0,6483.456,930.0,435.456,6483.456,6.0
6202.0,2067.3333333333335,6276.424,780.0,74.424,6276.424,1.0
6459.0,1614.75,6691.524,837.0,232.524,6691.524,3.0
6971.0,1394.2,7305.608,870.0,334.608,7305.608,4.0
4027.0,1006.75,4461.916,651.0,434.916,4461.916,9.0
3699.0,1233.0,3699.0,390.0,0.0,3699.0,0.0
6088.0,1522.0,6088.0,750.0,0.0,6088.0,0.0
6281.0,1570.25,6281.0,390.0,0.0,6281.0,0.0
822.0,822.0,841.728,434.0,19.728,841.7280000000001,2.0
2487.0,1243.5,2516.844,775.0,29.844,2516.844,1.0
250.0,83.33333333333333,256.0,450.0,6.0,256.0,2.0
3281.0,820.25,3674.7200000000003,690.0,393.72,3674.7200000000003,10.0
1958.0,652.6666666666666,2145.968,620.0,187.96800000000002,2145.9680000000003,8.0
3366.0,1683.0,3567.96,527.0,201.96,3567.96,5.0
6948.0,1737.0,7198.128,840.0,250.12800000000001,7198.128000000001,3.0
2720.0,906.6666666666666,2850.56,510.0,130.56,2850.56,4.0
2092.0,2092.0,2117.104,775.0,25.104,2117.104,1.0
250.0,250.0,265.0,155.0,15.0,265.0,5.0
2683.0,894.3333333333334,2972.764,660.0,289.764,2972.764,9.0
1782.0,891.0,1782.0,390.0,0.0,1782.0,0.0
2499.0,833.0,2798.88,682.0,299.88,2798.88,10.0
1288.0,429.3333333333333,1288.0,372.0,0.0,1288.0,0.0
1395.0,348.75,1411.74,420.0,16.740000000000002,1411.74,1.0
250.0,83.33333333333333,262.0,510.0,12.0,262.0,4.0
2105.0,701.6666666666666,2307.08,630.0,202.08,2307.0800000000004,8.0
2956.0,739.0,3346.192,341.0,390.192,3346.1920000000005,11.0
4660.0,1165.0,4771.84,806.0,111.84,4771.84,2.0
250.0,125.0,283.0,330.0,33.0,283.00000000000006,11.0
4427.0,1106.75,4745.744,930.0,318.744,4745.744000000001,6.0
2279.0,1139.5,2306.348,403.0,27.348,2306.348,1.0
250.0,125.0,283.0,341.0,33.0,283.00000000000006,11.0
5535.0,1383.75,6265.62,720.0,730.62,6265.620000000001,11.0
5664.0,1416.0,6343.68,1050.0,679.6800000000001,6343.68,10.0
4712.0,1178.0,5051.264,930.0,339.264,5051.264,6.0
250.0,125.0,262.0,124.0,12.0,262.0,4.0
7403.0,1850.75,7669.508,837.0,266.508,7669.508,3.0
2541.0,847.0,2876.4120000000003,330.0,335.41200000000003,2876.4120000000003,11.0
6313.0,1578.25,6388.756,1140.0,75.756,6388.756,1.0
3015.0,1507.5,3376.8,690.0,361.8,3376.8,10.0
695.0,231.66666666666666,728.36,124.0,33.36,728.36,4.0
1820.0,910.0,2038.4,682.0,218.4,2038.4,10.0
3998.0,1332.6666666666667,4093.952,450.0,95.952,4093.952,2.0
4430.0,2215.0,4483.16,780.0,53.160000000000004,4483.16,1.0
2560.0,853.3333333333334,2867.2,310.0,307.2,2867.2000000000003,10.0
5757.0,1439.25,5895.168,450.0,138.168,5895.168000000001,2.0
6592.0,1648.0,6750.208,810.0,158.208,6750.2080000000005,2.0
2483.0,620.75,2721.368,630.0,238.368,2721.3680000000004,8.0
250.0,250.0,262.0,120.0,12.0,262.0,4.0
5422.0,1355.5,6007.576,651.0,585.576,6007.576000000001,9.0
2833.0,944.3333333333334,3240.952,360.0,407.952,3240.952,12.0
3789.0,947.25,4243.68,1054.0,454.68000000000006,4243.68,10.0
250.0,250.0,262.0,120.0,12.0,262.0,4.0
2728.0,909.3333333333334,2793.472,450.0,65.47200000000001,2793.472,2.0
2680.0,893.3333333333334,2776.48,480.0,96.48000000000002,2776.48,3.0
250.0,83.33333333333333,265.0,1271.0,15.0,265.0,5.0
1259.0,1259.0,1334.54,150.0,75.54,1334.54,5.0
2223.0,1111.5,2276.352,450.0,53.352000000000004,2276.352,2.0
3063.0,612.6,3320.292,1320.0,257.29200000000003,3320.2920000000004,7.0
3000.0,1000.0,3108.0,480.0,108.0,3108.0,3.0
4193.0,1048.25,4444.58,899.0,251.58,4444.58,5.0
4829.0,1609.6666666666667,4829.0,744.0,0.0,4829.0,0.0
5308.0,1327.0,5499.088,840.0,191.088,5499.088,3.0
2261.0,565.25,2261.0,744.0,0.0,2261.0,0.0
250.0,83.33333333333333,259.0,480.0,9.0,259.0,3.0
3428.0,3428.0,3551.408,480.0,123.40800000000002,3551.408,3.0
5071.0,1690.3333333333333,5314.408,510.0,243.40800000000002,5314.408,4.0
3533.0,1766.5,3702.584,870.0,169.584,3702.5840000000003,4.0
7179.0,2393.0,7265.148,780.0,86.148,7265.148,1.0
1372.0,686.0,1470.784,570.0,98.78399999999999,1470.784,6.0
5316.0,1329.0,5698.752,930.0,382.752,5698.752,6.0
1682.0,560.6666666666666,1803.104,570.0,121.10400000000001,1803.104,6.0
1079.0,1079.0,1208.48,682.0,129.48000000000002,1208.48,10.0
3402.0,1134.0,3565.296,496.0,163.296,3565.2960000000003,4.0
7486.0,1871.5,7575.832,775.0,89.83200000000001,7575.832,1.0
5062.0,1687.3333333333333,5304.976,868.0,242.976,5304.976000000001,4.0
4981.0,1245.25,5100.544,810.0,119.544,5100.544,2.0
1704.0,568.0,1785.792,124.0,81.792,1785.7920000000001,4.0
3437.0,687.4,3643.22,1260.0,206.22,3643.2200000000003,5.0
3972.0,993.0,4210.32,1620.0,238.32,4210.320000000001,5.0
1349.0,674.5,1510.88,310.0,161.88,1510.88,10.0
4547.0,1515.6666666666667,4765.256,868.0,218.256,4765.256,4.0
3580.0,1193.3333333333333,4009.6,682.0,429.6,4009.6000000000004,10.0
4854.0,1618.0,5378.232,279.0,524.2320000000001,5378.232000000001,9.0
4892.0,1630.6666666666667,4892.0,1110.0,0.0,4892.0,0.0
1286.0,643.0,1378.592,570.0,92.592,1378.592,6.0
2527.0,1263.5,2587.648,434.0,60.648,2587.648,2.0
1395.0,697.5,1445.22,480.0,50.220000000000006,1445.22,3.0
1965.0,655.0,2224.38,341.0,259.38,2224.38,11.0
2497.0,624.25,2556.928,450.0,59.928000000000004,2556.928,2.0
4295.0,1073.75,4655.78,961.0,360.78,4655.780000000001,7.0
2048.0,1024.0,2048.0,372.0,0.0,2048.0,0.0
1637.0,1637.0,1715.576,120.0,78.57600000000001,1715.576,4.0
1983.0,991.5,2268.552,360.0,285.552,2268.552,12.0
2827.0,942.3333333333334,3098.392,620.0,271.392,3098.3920000000003,8.0
5335.0,1333.75,5591.08,870.0,256.08,5591.08,4.0
2440.0,813.3333333333334,2527.84,480.0,87.84,2527.84,3.0
7846.0,1961.5,8128.456,1200.0,282.456,8128.456,3.0
4134.0,826.8,4630.08,1054.0,496.08000000000004,4630.080000000001,10.0
2433.0,811.0,2754.156,1080.0,321.156,2754.1560000000004,11.0
250.0,125.0,268.0,186.0,18.0,268.0,6.0
250.0,250.0,277.0,279.0,27.0,277.0,9.0
4574.0,1524.6666666666667,5013.104,630.0,439.104,5013.104,8.0
1903.0,475.75,2085.688,630.0,182.68800000000002,2085.688,8.0
250.0,125.0,253.0,403.0,3.0,253.0,1.0
3303.0,825.75,3382.272,810.0,79.272,3382.272,2.0
7536.0,1884.0,7536.0,1110.0,0.0,7536.0,0.0
1466.0,488.6666666666667,1606.7359999999999,620.0,140.736,1606.736,8.0
423.0,423.0,463.608,248.0,40.608000000000004,463.60800000000006,8.0
3376.0,1125.3333333333333,3781.12,682.0,405.12,3781.1200000000003,10.0
250.0,125.0,268.0,180.0,18.0,268.0,6.0
3531.0,1177.0,3615.744,434.0,84.744,3615.744,2.0
4703.0,2351.5,4985.18,1260.0,282.18,4985.18,5.0
7412.0,1853.0,7412.0,750.0,0.0,7412.0,0.0
250.0,250.0,274.0,240.0,24.0,274.0,8.0
4696.0,1565.3333333333333,4752.352,775.0,56.352000000000004,4752.352,1.0
9286.0,2321.5,10400.32,1410.0,1114.32,10400.320000000002,10.0
4713.0,1571.0,5278.56,690.0,565.5600000000001,5278.56,10.0
5119.0,1706.3333333333333,5426.14,900.0,307.14000000000004,5426.14,5.0
7689.0,1922.25,8703.948,1080.0,1014.948,8703.948,11.0
9727.0,2431.75,10544.068,960.0,817.068,10544.068000000001,7.0
2118.0,1059.0,2219.664,868.0,101.664,2219.664,4.0
4181.0,1045.25,4482.032,570.0,301.03200000000004,4482.032,6.0
2604.0,651.0,2822.736,589.0,218.73600000000002,2822.7360000000003,7.0
2181.0,2181.0,2442.7200000000003,682.0,261.72,2442.7200000000003,10.0
2811.0,1405.5,2878.464,450.0,67.464,2878.464,2.0
5018.0,1672.6666666666667,5319.08,899.0,301.08,5319.08,5.0
6699.0,1674.75,7342.104,990.0,643.104,7342.104,8.0
250.0,125.0,259.0,465.0,9.0,259.0,3.0
6675.0,1668.75,6995.4,868.0,320.40000000000003,6995.400000000001,4.0
5912.0,1182.4,6195.776,1230.0,283.776,6195.776,4.0
470.0,235.0,498.2,150.0,28.2,498.20000000000005,5.0
713.0,356.5,738.668,840.0,25.668000000000003,738.668,3.0
3237.0,1618.5,3508.908,600.0,271.908,3508.9080000000004,7.0
3244.0,1081.3333333333333,3321.8559999999998,806.0,77.856,3321.856,2.0
