loan_amount,value_per_installment,value_future,payment_term,capitalized_interest,months,installment_percent,loan_purpose_radio_tv,loan_purpose_car_used,installment_plans_none,loan_purpose_furniture,loan_purpose_appliances,allow
7282.0,1820.5,7631.536,496.0,349.536,4.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
2202.0,1101.0,2519.088,360.0,317.08799999999997,12.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
711.0,237.0,728.064,434.0,17.064,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
250.0,125.0,265.0,899.0,15.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
1917.0,958.5,1917.0,744.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
250.0,250.0,286.00000000000006,360.0,36.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5465.0,1366.25,6120.8,682.0,655.8,10.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
1074.0,358.0,1086.888,420.0,12.888,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
1139.0,379.6666666666667,1289.3480000000002,341.0,150.348,11.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
1564.0,1564.0,1676.6080000000002,558.0,112.608,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1823.0,607.6666666666666,1888.6280000000002,837.0,65.628,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
3389.0,1694.5,3389.0,372.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
6052.0,2017.3333333333333,6124.624,780.0,72.624,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
4036.0,1009.0,4229.728,496.0,193.728,4.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
604.0,604.0,632.9920000000001,120.0,28.992,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2154.0,1077.0,2283.2400000000002,527.0,129.24,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1820.0,455.0,1907.3600000000001,496.0,87.36,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
1085.0,542.5,1085.0,390.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
250.0,125.0,250.0,372.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
6591.0,1318.2,6828.276,1200.0,237.276,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
6084.0,1216.8,6157.008,780.0,73.008,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
6572.0,2190.6666666666665,7360.64,690.0,788.6400000000001,10.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
632.0,632.0,662.336,124.0,30.336000000000002,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5588.0,1397.0,6325.616000000001,1085.0,737.616,11.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0
6013.0,1503.25,6662.404,651.0,649.404,9.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0
6156.0,1539.0,6673.104,961.0,517.104,7.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
936.0,468.0,980.928,124.0,44.928000000000004,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
5887.0,1471.75,6240.22,1271.0,353.22,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
1525.0,762.5,1726.3000000000002,330.0,201.3,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
937.0,468.5,937.0,390.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
250.0,250.0,262.0,496.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2507.0,2507.0,2747.672,240.0,240.672,8.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
7074.0,1768.5,7413.552000000001,870.0,339.552,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
6479.0,2159.6666666666665,6712.244000000001,837.0,233.24400000000003,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0
5193.0,1298.25,5504.58,900.0,311.58000000000004,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
3324.0,831.0,3324.0,1116.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0
2881.0,1440.5,3226.7200000000003,690.0,345.72,10.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
8607.0,1721.4,8813.568,1178.0,206.568,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0
7351.0,1837.75,7880.272000000001,930.0,529.272,6.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0
435.0,217.5,455.88,120.0,20.88,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
5600.0,1400.0,5600.0,744.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
250.0,125.0,265.0,527.0,15.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
2236.0,745.3333333333334,2396.992,558.0,160.99200000000002,6.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
4883.0,1627.6666666666667,4883.0,1116.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0
250.0,250.0,256.0,806.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
2276.0,1138.0,2467.184,600.0,191.184,7.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
7555.0,1888.75,7736.32,806.0,181.32,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
1052.0,350.6666666666667,1102.496,124.0,50.496,4.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
4660.0,1553.3333333333333,5163.280000000001,651.0,503.28000000000003,9.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
250.0,83.33333333333333,256.0,434.0,6.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
3293.0,1097.6666666666667,3609.128,240.0,316.128,8.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
5606.0,1401.5,6144.176,992.0,538.176,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
7361.0,1840.25,7979.3240000000005,961.0,618.3240000000001,7.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
2074.0,1037.0,2148.664,840.0,74.664,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
3106.0,1035.3333333333333,3404.1760000000004,240.0,298.176,8.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
1179.0,589.5,1278.036,600.0,99.036,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4224.0,1408.0,4528.128000000001,558.0,304.12800000000004,6.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
5358.0,1786.0,5358.0,750.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
2697.0,899.0,2794.092,465.0,97.09199999999998,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
5301.0,1767.0,5491.836,837.0,190.836,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
1289.0,429.6666666666667,1350.872,124.0,61.872,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
1943.0,971.5,1989.632,434.0,46.632,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2430.0,1215.0,2721.6000000000004,310.0,291.6,10.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
250.0,83.33333333333333,259.0,465.0,9.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
1738.0,869.0,1738.0,390.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2454.0,1227.0,2777.9280000000003,330.0,323.928,11.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
1598.0,532.6666666666666,1693.88,540.0,95.88000000000001,5.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
3796.0,1265.3333333333333,4342.624000000001,360.0,546.624,12.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0
2971.0,990.3333333333334,3256.2160000000003,248.0,285.216,8.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
4311.0,2155.5,4311.0,744.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
1901.0,950.5,2060.684,600.0,159.684,7.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
3263.0,815.75,3693.7160000000003,713.0,430.716,11.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
3016.0,3016.0,3160.768,510.0,144.768,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4019.0,1339.6666666666667,4019.0,750.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
250.0,125.0,265.0,900.0,15.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
5556.0,1111.2,5622.6720000000005,780.0,66.672,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
4729.0,1182.25,5182.984,990.0,453.98400000000004,8.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
7908.0,2636.0,8477.376,930.0,569.376,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
1820.0,910.0,1994.7200000000003,990.0,174.72,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1809.0,904.5,1917.5400000000002,899.0,108.54,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
250.0,125.0,274.0,248.0,24.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
4206.0,4206.0,4407.888,124.0,201.888,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1212.0,404.0,1270.1760000000002,496.0,58.176,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
5656.0,1414.0,5995.360000000001,540.0,339.36,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
5241.0,2620.5,5618.352000000001,930.0,377.35200000000003,6.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
5990.0,1996.6666666666667,6277.52,496.0,287.52,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
2119.0,706.3333333333334,2246.1400000000003,527.0,127.14,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2420.0,1210.0,2536.1600000000003,510.0,116.16,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
3090.0,1030.0,3164.16,450.0,74.16,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
8650.0,1441.6666666666667,9688.000000000002,1395.0,1038.0,10.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0
4539.0,1134.75,4974.744000000001,990.0,435.744,8.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
6438.0,1609.5,7210.56,1050.0,772.56,10.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0
2067.0,689.0,2067.0,372.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
1405.0,702.5,1472.44,124.0,67.44,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
250.0,250.0,256.0,434.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7611.0,1902.75,7702.332,1500.0,91.33200000000001,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
2498.0,832.6666666666666,2737.808,630.0,239.808,8.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0
2490.0,830.0,2729.0400000000004,990.0,239.04,8.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0
2531.0,843.6666666666666,2591.744,434.0,60.744,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
4209.0,1403.0,4562.5560000000005,961.0,353.55600000000004,7.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
4152.0,2076.0,4152.0,372.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
250.0,125.0,265.0,150.0,15.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
6683.0,2227.6666666666665,6683.0,750.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
5848.0,1949.3333333333333,6269.0560000000005,570.0,421.05600000000004,6.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
1645.0,822.5,1862.14,341.0,217.14000000000001,11.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
6596.0,1649.0,6596.0,750.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0
4877.0,1219.25,5052.572,837.0,175.572,3.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
965.0,482.5,1046.0600000000002,589.0,81.06,7.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
6105.0,2035.0,6617.820000000001,600.0,512.82,7.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
7192.0,2397.3333333333335,7364.608,806.0,172.608,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
3861.0,1287.0,4046.328,124.0,185.328,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
5857.0,1171.4,6559.840000000001,682.0,702.84,10.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0
1435.0,1435.0,1486.66,480.0,51.66,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5563.0,1854.3333333333333,5696.512,806.0,133.512,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
2146.0,715.3333333333334,2352.016,620.0,206.016,8.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
7443.0,1488.6,7978.896000000001,930.0,535.896,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0
3451.0,1150.3333333333333,3782.2960000000003,630.0,331.296,8.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
1246.0,415.3333333333333,1335.712,570.0,89.712,6.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
1664.0,554.6666666666666,1783.808,570.0,119.80799999999999,6.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
7092.0,1773.0,7347.312,840.0,255.312,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
4522.0,1507.3333333333333,5064.64,682.0,542.64,10.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
2463.0,821.0,2551.668,837.0,88.668,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
7248.0,1449.6,7421.952,1530.0,173.952,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
4574.0,1143.5,5067.992,1023.0,493.99199999999996,9.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0
5235.0,1745.0,5863.200000000001,1050.0,628.2,10.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
4594.0,1148.5,4924.768,930.0,330.76800000000003,6.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0
5108.0,1277.0,5353.184,496.0,245.184,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0
2358.0,786.0,2358.0,744.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0
5899.0,1474.75,6252.9400000000005,900.0,353.94,5.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
8569.0,2142.25,8774.656,810.0,205.656,2.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
6959.0,1739.75,7877.588000000001,713.0,918.588,11.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
6158.0,1539.5,6305.792,806.0,147.792,2.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0
1939.0,646.3333333333334,2055.34,540.0,116.34,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2401.0,800.3333333333334,2516.248,124.0,115.248,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
5092.0,1697.3333333333333,5214.2080000000005,806.0,122.208,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
3503.0,1751.5,3923.3600000000006,310.0,420.36,10.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
3729.0,1243.0,4086.9840000000004,630.0,357.984,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
8516.0,2838.6666666666665,8924.768,868.0,408.76800000000003,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
2577.0,859.0,2607.924,403.0,30.924,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
3750.0,937.5,3840.0,810.0,90.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
10540.0,2108.0,11551.84,1350.0,1011.84,8.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
5299.0,1766.3333333333333,5426.176,806.0,127.176,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
250.0,250.0,286.00000000000006,360.0,36.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
652.0,326.0,730.2400000000001,300.0,78.24,10.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
4274.0,1068.5,4376.576,806.0,102.57600000000001,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
365.0,182.5,382.52000000000004,124.0,17.52,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
5876.0,1469.0,6510.608,660.0,634.608,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
250.0,125.0,271.0,217.0,21.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
4524.0,1508.0,4741.152,868.0,217.15200000000002,4.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
3453.0,1151.0,3701.6160000000004,930.0,248.61599999999999,6.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
416.0,416.0,435.968,120.0,19.968,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1800.0,600.0,1929.6000000000001,558.0,129.60000000000002,6.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
705.0,235.0,764.22,589.0,59.220000000000006,7.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
4561.0,1520.3333333333333,4998.856000000001,620.0,437.856,8.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
795.0,198.75,852.24,930.0,57.24000000000001,6.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0
3691.0,1230.3333333333333,4133.92,1410.0,442.92,10.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
4459.0,1114.75,4833.5560000000005,589.0,374.55600000000004,7.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0
3944.0,1972.0,4227.968,570.0,283.968,6.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
3184.0,796.0,3489.664,992.0,305.664,8.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0
5981.0,1993.6666666666667,6698.72,1050.0,717.72,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
988.0,494.0,1106.5600000000002,682.0,118.56,10.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
3380.0,1126.6666666666667,3420.56,403.0,40.56,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
1380.0,690.0,1429.68,465.0,49.67999999999999,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
5025.0,1256.25,5386.8,930.0,361.8,6.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0
5728.0,1432.0,5865.472,806.0,137.472,2.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
5742.0,1435.5,5810.904,775.0,68.904,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
1512.0,756.0,1512.0,744.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
5371.0,1342.75,5435.452,775.0,64.452,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
10550.0,2110.0,10550.0,1110.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
786.0,393.0,889.7520000000001,341.0,103.75200000000001,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1233.0,411.0,1351.3680000000002,248.0,118.36800000000001,8.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
4490.0,2245.0,4759.400000000001,527.0,269.40000000000003,5.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
2969.0,1484.5,3111.512,124.0,142.512,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
5368.0,1789.3333333333333,5754.496,570.0,386.496,6.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
6949.0,1389.8,7449.328,1290.0,500.32800000000003,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
250.0,250.0,262.0,120.0,12.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4434.0,1478.0,4753.2480000000005,570.0,319.248,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5082.0,2541.0,5569.872,240.0,487.872,8.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
1439.0,479.6666666666667,1439.0,372.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
872.0,436.0,966.176,279.0,94.176,9.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
6433.0,1608.25,7282.156000000001,1426.0,849.156,11.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
5520.0,1380.0,6182.400000000001,1050.0,662.4,10.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0
949.0,316.3333333333333,1074.268,720.0,125.268,11.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
4231.0,1057.75,4738.72,1050.0,507.71999999999997,10.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
742.0,742.0,777.616,496.0,35.616,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
6863.0,1372.6,7686.56,1054.0,823.5600000000001,10.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
2440.0,813.3333333333334,2586.4,899.0,146.4,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
250.0,83.33333333333333,271.0,600.0,21.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
429.0,429.0,470.184,248.0,41.184,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7333.0,1833.25,7596.988,840.0,263.988,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
2794.0,931.3333333333334,3196.3360000000002,360.0,402.336,12.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
6610.0,1652.5,7165.240000000001,961.0,555.24,7.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0
1704.0,852.0,1888.0320000000002,270.0,184.032,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
6890.0,2296.6666666666665,6972.68,775.0,82.68,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0
8785.0,2196.25,9417.52,570.0,632.52,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
4416.0,1104.0,4416.0,744.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0
3315.0,1105.0,3593.46,600.0,278.46000000000004,7.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
2649.0,2649.0,2966.88,310.0,317.88,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
250.0,250.0,262.0,124.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
250.0,125.0,268.0,930.0,18.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
1821.0,910.5,1995.8160000000003,240.0,174.816,8.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
1751.0,875.5,1793.0240000000001,806.0,42.024,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
1530.0,510.0,1566.72,450.0,36.72,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
250.0,125.0,262.0,120.0,12.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
5263.0,1315.75,5515.624,868.0,252.624,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
1300.0,433.3333333333333,1456.0000000000002,310.0,156.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
5060.0,1012.0,5060.0,1110.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0
5822.0,1455.5,6241.184,930.0,419.184,6.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0
6758.0,1351.6,7163.4800000000005,899.0,405.48,5.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
7618.0,1904.5,8440.744,660.0,822.7439999999999,9.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
6404.0,1280.8,6404.0,1110.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
6421.0,1284.2,6883.312000000001,1302.0,462.312,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
5204.0,1734.6666666666667,5703.584000000001,990.0,499.584,8.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
3626.0,1813.0,3713.024,450.0,87.024,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
4842.0,1614.0,4842.0,744.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
844.0,422.0,965.5360000000001,360.0,121.536,12.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2802.0,934.0,2936.496,120.0,134.496,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
4245.0,1061.25,4245.0,1116.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
2660.0,886.6666666666666,2883.44,589.0,223.44,7.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
2749.0,1374.5,3012.9040000000005,630.0,263.904,8.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
5313.0,1062.6,5631.780000000001,1260.0,318.78,5.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
6036.0,2012.0,6615.456,990.0,579.456,8.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
1498.0,374.5,1713.7120000000002,360.0,215.712,12.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
1809.0,603.0,1830.708,420.0,21.708000000000002,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2951.0,1475.5,3305.1200000000003,690.0,354.12,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2544.0,636.0,2544.0,1110.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
2808.0,936.0,2909.088,840.0,101.088,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
6740.0,1685.0,6820.88,775.0,80.88,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0
250.0,250.0,277.0,279.0,27.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
5991.0,1997.0,5991.0,744.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
3116.0,3116.0,3116.0,390.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
4965.0,1241.25,5024.58,1140.0,59.58,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
2478.0,1239.0,2596.944,120.0,118.944,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
4646.0,2323.0,4813.256,465.0,167.256,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
7862.0,2620.6666666666665,7862.0,1110.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
6850.0,2283.3333333333335,7507.6,630.0,657.6,8.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
3315.0,1105.0,3315.0,390.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
2730.0,910.0,2861.04,496.0,131.04,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
3091.0,772.75,3128.092,780.0,37.092,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0
6048.0,1512.0,6483.456,930.0,435.456,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
6202.0,2067.3333333333335,6276.424,780.0,74.424,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
6459.0,1614.75,6691.524,837.0,232.524,3.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0
6971.0,1394.2,7305.608,870.0,334.608,4.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0
